celebrity_name,partner,industry,age,season,week,judge_score,is_eliminated,v_hidden,partner_grouped_Anna Trebunskaya,partner_grouped_Artem Chigvintsev,partner_grouped_Cheryl Burke,partner_grouped_Derek Hough,partner_grouped_Edyta Sliwinska,partner_grouped_Emma Slater,partner_grouped_Gleb Savchenko,partner_grouped_Karina Smirnoff,partner_grouped_Kym Johnson,partner_grouped_Lindsay Arnold,partner_grouped_Louis van Amstel,partner_grouped_Maksim Chmerkoskiy,partner_grouped_Mark Ballas,partner_grouped_Other,partner_grouped_Peta Murgatroyd,partner_grouped_Sasha Farber,partner_grouped_Sharna Burgess,partner_grouped_Tony Dovolani,partner_grouped_Valentin Chmerkovskiy,partner_grouped_Witney Carson,industry_grouped_Athlete,industry_grouped_Comedian,industry_grouped_Entrepreneur,industry_grouped_Model,industry_grouped_Other,industry_grouped_Racing Driver,industry_grouped_Radio Personality,industry_grouped_Singer/Rapper,industry_grouped_Social Media Personality,industry_grouped_TV Personality,homestate_Alaska,homestate_Arizona,homestate_Arkansas,homestate_California,homestate_Colorado,homestate_Connecticut,homestate_Delaware,homestate_Florida,homestate_Georgia,homestate_Hawaii,homestate_Illinois,homestate_Indiana,homestate_Iowa,homestate_Kansas,homestate_Kentucky,homestate_Louisiana,homestate_Maine,homestate_Maryland,homestate_Massachusetts,homestate_Michigan,homestate_Minnesota,homestate_Mississippi,homestate_Missouri,homestate_Nebraska,homestate_Nevada,homestate_New Hamshire,homestate_New Jersey,homestate_New Mexico,homestate_New York,homestate_North Carolina,homestate_Ohio,homestate_Oregon,homestate_Pennsylvania,homestate_Rhode Island,homestate_South Carolina,homestate_South Dakota,homestate_Tennessee,homestate_Texas,homestate_Unknown,homestate_Utah,homestate_Virginia,homestate_Washington,homestate_Washington D.C.,homestate_West Virginia,homestate_Wisconsin,region_Australia,region_Brazil,region_Canada,region_Chile,region_Croatia,region_Cuba,region_Czechoslovakia,region_England,region_France,region_Germany,region_Ireland,region_Italy,region_Mexico,region_New Zealand,region_Philippines,region_Poland,region_Russia,region_South Africa,region_South Korea,region_Spain,region_Taiwan China,region_United States,region_Venezuela,region_Wales,region_Yugoslavia,Est_Fan_Support,Est_Fan_Uncertainty,Judge_Score_Std,Age_Std,Fan_Support_Std,prob_elimination
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,1,13.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0738853098502014,0.0237306224308346,-2.052688408745387,0.9882303380584846,-0.8056319729237225,0.10381042860805717
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,2,19.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0706821170182798,0.0242872738716514,-1.1040677699760886,0.9882303380584846,-0.8608336660038792,0.11987717347022118
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,3,24.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0797066532184645,0.0330961504234591,-0.3135505710016731,0.9882303380584846,-0.7053108162557091,0.11659863476680565
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,4,18.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1174711369750612,0.0290415576596966,-1.2621712097709716,0.9882303380584846,-0.05450284088582833,0.06422681162125873
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,5,21.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1237735459085498,0.0355307634206562,-0.7878608903863223,0.9882303380584846,0.05410867951501094,0.06235918411266862
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,6,31.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1411890474703384,0.0327379670834658,0.7931735075625084,0.9882303380584846,0.35423584091169696,0.059282162843290985
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,7,35.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1550346504568961,0.0461936525511081,1.4255872667420406,0.9882303380584846,0.592841746543408,0.0529601033028001
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,8,36.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1727149013997299,0.044287454301114,1.583690706536924,0.9882303380584846,0.8975314225442652,0.04245006906107782
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,9,32.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.212280902102955,0.0414930641453097,0.9512769473573915,0.9882303380584846,1.579385541803905,0.022825185104668064
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,10,25.5,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2536978366332088,0.059821131252274,-0.0763954113093485,0.9882303380584846,2.2931374225760854,0.01129096239048713
Alyson Hannigan,Sasha Farber,Actor/Actress,49,32,11,26.5,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2487016803851139,0.0540894427910684,0.08170802848553457,0.9882303380584846,2.20703699145643,0.012347393065322933
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,1,18.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0732904689875032,0.028744941165236,-1.2621712097709716,-1.4983370589805953,-0.815883064399381,0.05160312803181426
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,2,24.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0794837516450129,0.0292123124066184,-0.3135505710016731,-1.4983370589805953,-0.7091521535995423,0.053003312850158635
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,3,32.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.083878743052507,0.0366868209494125,0.9512769473573915,-1.4983370589805953,-0.6334117971812019,0.05785081341268179
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,4,27.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0813308485519318,0.0241056158188022,0.1607597483829761,-1.4983370589805953,-0.6773205150141511,0.0546280305275661
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,5,28.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0875193069572123,0.0321268566342238,0.3188631881778592,-1.4983370589805953,-0.5706727421659973,0.05118763531322202
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,6,42.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0963914870804371,0.0341559789682384,2.5323113453062223,-1.4983370589805953,-0.4177754956332888,0.058723725710386476
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,7,37.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1079215223445626,0.0440100899616922,1.741794146331807,-1.4983370589805953,-0.21907454278687052,0.045847519293527386
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,8,40.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1188224088861773,0.0378759469719156,2.216104465716456,-1.4983370589805953,-0.031215920235309922,0.04178810650639475
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,9,41.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1340787471772313,0.0497471275287572,2.374207905511339,-1.4983370589805953,0.23170165858699973,0.03454942345317979
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,10,30.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1728693766687908,0.0512134637997722,0.6350700677676253,-1.4983370589805953,0.9001935465057687,0.016371284053098786
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,32,11,30.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1744970373275508,0.0472419220672959,0.6350700677676253,-1.4983370589805953,0.9282435668567492,0.016002371850463545
Adrian Peterson,Britt Stewart,Athlete,38,32,1,18.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0690526362534827,0.0243971797914834,-1.2621712097709716,0.1334727953263009,-0.8889150528507609,0.20414792599915463
Adrian Peterson,Britt Stewart,Athlete,38,32,2,15.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0776464100186384,0.0228682850823483,-1.7364815291556208,0.1334727953263009,-0.7408156761735725,0.17637752214410898
Adrian Peterson,Britt Stewart,Athlete,38,32,3,22.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0916766222841162,0.0282339826346396,-0.6297574505914393,0.1334727953263009,-0.4990283371129589,0.16728663775193856
Adrian Peterson,Britt Stewart,Athlete,38,32,4,21.0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0456302293386536,0.0130712369350973,-0.7878608903863223,0.1334727953263009,-1.292561222642945,0.27508143539155455
Matt Walsh,Koko Iwasaki,Comedian,58,32,1,12.0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0404578214155971,0.0110764553912795,-2.21079184854027,1.6875774184757257,-1.3816990578080695,0.35493484654851637
Tyson Beckford,Jenna Johnson,Model,52,32,1,12.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0815776707710933,0.0274096368640959,-2.21079184854027,1.2213460315308984,-0.6730669451847809,0.35083955704302755
Tyson Beckford,Jenna Johnson,Model,52,32,2,18.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0863739013772879,0.0338830850715504,-1.2621712097709716,1.2213460315308984,-0.5904118994983877,0.36187929447927825
Tyson Beckford,Jenna Johnson,Model,52,32,3,20.0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0596422031356035,0.0155714593768834,-0.9459643301812054,1.2213460315308984,-1.0510881932086196,0.4630826752519343
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,1,21.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0697996780547222,0.0272696654094002,-0.7878608903863223,0.7551146445860708,-0.8760410317118799,0.21286144080398717
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,2,24.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0786952892755564,0.0374568267472118,-0.3135505710016731,0.7551146445860708,-0.7227399892397339,0.20162383840139106
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,3,34.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0823863767213371,0.0352393728055803,1.2674838269471576,0.7551146445860708,-0.6591302451483134,0.22535774052693458
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,4,24.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0879572910002207,0.0333956434888722,-0.3135505710016731,0.7551146445860708,-0.5631248167101164,0.1812347543267289
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,5,27.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0871049316213475,0.0323622612493149,0.1607597483829761,0.7551146445860708,-0.5778138108779528,0.19190604520218885
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,6,39.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0947646831781696,0.0339117468958495,2.058001025921573,0.7551146445860708,-0.44581075121317176,0.21183572341226956
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,7,36.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.103902906171123,0.0307298725942584,1.583690706536924,0.7551146445860708,-0.2883286989533253,0.18210331923875678
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,8,33.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1448966925717826,0.0327282962987312,1.1093803871522745,0.7551146445860708,0.4181309286193227,0.10490867812159843
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,9,43.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1735406858107588,0.0530204181924447,2.6904147851011055,0.7551146445860708,0.9117624414057333,0.08646895398802767
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,10,28.5,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2051194358504235,0.0518579658888103,0.3979149080753007,0.7551146445860708,1.4559695993927866,0.043592488300077906
Jason Mraz,Daniella Karagach,Singer/Rapper,46,32,11,30.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2033237981025979,0.0507377823215596,0.6350700677676253,0.7551146445860708,1.4250247737017434,0.045928992530350016
Lele Pons,Brandon Armstrong,Social Media Personality,27,32,1,19.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0764757794274409,0.0304536910527494,-1.1040677699760886,-0.7212847474058828,-0.7609895445593732,0.10839898466302297
Lele Pons,Brandon Armstrong,Social Media Personality,27,32,2,21.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0805848445450261,0.0348236468281769,-0.7878608903863223,-0.7212847474058828,-0.6901766514962846,0.10651104618525446
